activity,evolution,previous 24 hour flare activity,historically-complex,became complex on this pass,area,area of largest spot,common flares,moderate flares,modified Zurich class_B,modified Zurich class_C,modified Zurich class_D,modified Zurich class_E,modified Zurich class_F,modified Zurich class_H,largest spot size_A,largest spot size_H,largest spot size_K,largest spot size_R,largest spot size_S,largest spot size_X,spot distribution_C,spot distribution_I,spot distribution_O,spot distribution_X,Adjusted_p,severe flares
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.6799999999999999,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6799999999999999,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7066666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.6799999999999999,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6466666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.6866666666666668,0
0.04,0.02666666666666667,0.04,0.04,0.04,0.04,0.04,0.005,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6083333333333334,1
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.6666666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6799999999999999,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.013333333333333334,0.04,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6666666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7,0
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6000000000000001,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.6799999999999999,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.04,0.04,0.0,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6506666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.7266666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.74,0
0.02,0.013333333333333334,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7333333333333334,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.7150000000000001,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.72,0
0.04,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.7016666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.04,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.68,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.025,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.6816666666666666,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.04,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6766666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.013333333333333334,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7133333333333334,0
0.02,0.013333333333333334,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7333333333333334,0
0.04,0.013333333333333334,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.6933333333333334,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.6866666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.015,0.008,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6836666666666666,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.02,0.02,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.735,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.6950000000000001,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6566666666666667,0
0.04,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.66,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6866666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.72,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.72,0
0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6300000000000001,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.025,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6416666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.6666666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6666666666666667,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.02,0.032,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6146666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7266666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.7016666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.008,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.6936666666666667,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.04,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.68,0
0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6100000000000001,0
0.02,0.013333333333333334,0.013333333333333334,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7533333333333333,0
0.04,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.6866666666666668,0
0.04,0.04,0.02666666666666667,0.02,0.04,0.02,0.02,0.005,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6683333333333334,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7,0
0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.5900000000000001,0
0.02,0.04,0.013333333333333334,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.7266666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.69,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.7016666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7016666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.005,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.6950000000000001,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7,0
0.04,0.04,0.013333333333333334,0.04,0.04,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6466666666666667,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6866666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7016666666666667,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.7,0
0.02,0.04,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.6866666666666668,0
0.04,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6600000000000001,0
0.04,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.68,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.72,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.005,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7016666666666667,0
0.02,0.04,0.013333333333333334,0.02,0.04,0.02,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.7066666666666668,0
0.02,0.02666666666666667,0.013333333333333334,0.02,0.04,0.02,0.02,0.015,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7050000000000001,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.7,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.7,0
0.02,0.02666666666666667,0.013333333333333334,0.04,0.04,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.7,0
