mcg,gvh,alm,mit,erl,pox,vac,nuc,Adjusted_p,name
0.075,0.07,0.05875,0.025,0.0625,0.0,0.08561643835616438,0.0475,0.5756335616438356,1
0.05125,0.03,0.0675,0.0325,0.0625,0.0,0.0702054794520548,0.0275,0.6585445205479452,1
0.05875,0.08125,0.0675,0.0775,0.0625,0.0,0.09075342465753425,0.045,0.5167465753424658,0
0.05375,0.04875,0.0675,0.0175,0.0625,0.0,0.08047945205479452,0.0275,0.6420205479452055,1
0.0625,0.06375,0.065,0.01125,0.0625,0.0,0.0821917808219178,0.03125,0.6215582191780822,1
0.06625,0.07625,0.065,0.02625,0.0625,0.0,0.09417808219178084,0.0375,0.5720719178082192,1
0.0675,0.0525,0.05125,0.02,0.0625,0.0,0.08904109589041097,0.0275,0.629708904109589,5
0.0575,0.04375,0.06625,0.02,0.0625,0.0,0.08732876712328767,0.03625,0.6264212328767123,2
0.0575,0.05375,0.06125,0.09875,0.0625,0.0,0.0839041095890411,0.07875,0.503595890410959,1
0.06375,0.06875,0.04375,0.02,0.0625,0.0,0.08732876712328767,0.05875,0.5951712328767123,6
0.07,0.065,0.06875,0.02375,0.0625,0.0,0.09246575342465754,0.0275,0.5900342465753423,2
0.07625,0.0375,0.07375,0.015,0.0625,0.0,0.0839041095890411,0.03375,0.6173458904109589,1
0.04625,0.06625,0.0575,0.02875,0.0625,0.0,0.08047945205479452,0.0275,0.6307705479452055,1
0.10375,0.0725,0.04125,0.005,0.0625,0.0,0.09075342465753425,0.0275,0.5967465753424657,5
0.04875,0.05625,0.06625,0.0225,0.0625,0.0,0.09246575342465754,0.0275,0.6237842465753425,2
0.065,0.0675,0.0625,0.02625,0.0625,0.0,0.0821917808219178,0.0375,0.5965582191780823,2
0.04375,0.04875,0.07125,0.01375,0.0625,0.0,0.0821917808219178,0.0275,0.6503082191780822,1
0.045,0.06125,0.0375,0.0275,0.0625,0.0,0.08904109589041097,0.03875,0.638458904109589,6
0.0975,0.0875,0.04,0.02875,0.0625,0.0,0.09075342465753425,0.0275,0.5654965753424657,3
0.06875,0.0575,0.06625,0.01375,0.0625,0.0,0.08904109589041097,0.06,0.582208904109589,2
0.05625,0.07,0.0675,0.04,0.0625,0.0,0.09760273972602738,0.0275,0.5786472602739725,2
0.05625,0.07,0.06625,0.04,0.0625,0.0,0.09760273972602738,0.0275,0.5798972602739725,2
0.03625,0.05375,0.05,0.01875,0.0625,0.0,0.09075342465753425,0.0275,0.6604965753424656,6
0.065,0.09375,0.04625,0.0175,0.0625,0.0,0.07876712328767124,0.0275,0.6087328767123288,6
0.08875,0.07,0.04875,0.03375,0.0625,0.0,0.08904109589041097,0.0275,0.579708904109589,5
0.0725,0.075,0.05375,0.015,0.0625,0.0,0.09417808219178084,0.0275,0.5995719178082191,6
0.0675,0.08125,0.06125,0.0425,0.0625,0.0,0.08904109589041097,0.0275,0.568458904109589,2
0.07125,0.07375,0.055,0.02,0.0625,0.0,0.08904109589041097,0.0275,0.6009589041095891,5
0.07375,0.0725,0.0575,0.02375,0.0625,0.0,0.09589041095890412,0.03375,0.580359589041096,2
0.115,0.07625,0.05,0.0275,0.0625,0.0,0.09246575342465754,0.0275,0.5487842465753423,5
0.06875,0.07,0.05625,0.0175,0.0625,0.0,0.09246575342465754,0.0275,0.6050342465753424,2
0.07875,0.07625,0.05125,0.0275,0.0625,0.0,0.08732876712328767,0.0275,0.5889212328767123,6
0.0725,0.06625,0.0475,0.0225,0.0625,0.0,0.08904109589041097,0.0275,0.6122089041095891,6
0.045,0.0575,0.05375,0.02375,0.0625,0.0,0.0821917808219178,0.0275,0.6478082191780822,6
0.04,0.05875,0.06875,0.015,0.0625,0.0,0.08904109589041097,0.0275,0.6384589041095889,2
0.0425,0.0475,0.05625,0.02375,0.0625,0.0,0.08732876712328767,0.0275,0.6526712328767124,5
0.0775,0.0725,0.0575,0.01625,0.0625,0.0,0.09075342465753425,0.0275,0.5954965753424657,2
0.06625,0.085,0.0525,0.02375,0.0625,0.0,0.09075342465753425,0.0275,0.5917465753424658,6
0.09125,0.06875,0.05125,0.02,0.0625,0.0,0.07876712328767124,0.0275,0.5999828767123287,5
0.06875,0.0575,0.0575,0.03875,0.0625,0.0,0.09931506849315068,0.06,0.5556849315068493,1
0.04375,0.075,0.05875,0.01625,0.0625,0.0,0.08904109589041097,0.05375,0.6009589041095891,1
0.09625,0.1,0.06375,0.05,0.125,0.0,0.09246575342465754,0.0275,0.4450342465753425,9
0.09625,0.10875,0.05875,0.04625,0.0625,0.0,0.0821917808219178,0.0275,0.5178082191780822,4
0.04375,0.0575,0.06125,0.01875,0.125,0.0,0.09417808219178084,0.04375,0.5558219178082191,2
0.05375,0.06375,0.06,0.0175,0.0625,0.0,0.08561643835616438,0.0275,0.6293835616438356,2
0.07125,0.07625,0.05625,0.0325,0.0625,0.0,0.08561643835616438,0.0275,0.5881335616438357,2
0.07875,0.0775,0.0525,0.015,0.0625,0.0,0.08904109589041097,0.03125,0.593458904109589,2
0.03125,0.05,0.06375,0.0225,0.0625,0.0,0.08561643835616438,0.03375,0.6506335616438357,2
0.07,0.0775,0.06625,0.03,0.0625,0.0,0.09760273972602738,0.0275,0.5686472602739725,2
0.0725,0.075,0.06375,0.03,0.0625,0.0,0.09075342465753425,0.0275,0.5779965753424658,2
0.08875,0.07375,0.06625,0.01875,0.0625,0.0,0.0839041095890411,0.04125,0.564845890410959,2
0.0575,0.04375,0.04125,0.02125,0.0625,0.0,0.09417808219178084,0.0275,0.652071917808219,6
0.0675,0.06875,0.0525,0.0275,0.0625,0.0,0.0821917808219178,0.0275,0.6115582191780822,6
0.04875,0.055,0.035,0.015,0.0625,0.0,0.07876712328767124,0.03375,0.6712328767123288,6
0.04125,0.055,0.06125,0.01,0.0625,0.0,0.0821917808219178,0.06125,0.6265582191780822,1
0.10125,0.1025,0.05125,0.045,0.0625,0.0,0.06678082191780822,0.0275,0.5432191780821918,4
0.08625,0.075,0.06375,0.01625,0.0625,0.125,0.08904109589041097,0.0275,0.4547089041095891,8
0.0575,0.06,0.055,0.02625,0.0625,0.0,0.09417808219178084,0.0275,0.6170719178082191,8
0.04375,0.045,0.07125,0.02125,0.0625,0.0,0.08904109589041097,0.0275,0.639708904109589,2
0.0925,0.09,0.05875,0.03125,0.0625,0.0,0.09760273972602738,0.0275,0.5398972602739727,3
0.0675,0.07125,0.065,0.02375,0.0625,0.0,0.10102739726027397,0.08375,0.525222602739726,1
0.0525,0.065,0.05,0.02125,0.0625,0.0,0.08561643835616438,0.0325,0.6306335616438357,6
0.11375,0.09625,0.0425,0.05875,0.0625,0.0,0.08904109589041097,0.03875,0.49845890410958904,3
0.10125,0.1125,0.04875,0.05125,0.0625,0.0,0.09075342465753425,0.0275,0.5054965753424656,5
0.05625,0.05,0.07,0.0175,0.0625,0.0,0.09246575342465754,0.0275,0.6237842465753425,2
0.05875,0.05875,0.0725,0.02,0.0625,0.0,0.0839041095890411,0.035,0.608595890410959,2
0.05125,0.04875,0.06375,0.065,0.0625,0.0,0.0839041095890411,0.0275,0.5973458904109589,2
0.04625,0.0425,0.04,0.0275,0.0625,0.0,0.09589041095890412,0.0275,0.6578595890410959,6
0.08625,0.075,0.0625,0.03875,0.0625,0.0,0.09417808219178084,0.0275,0.5533219178082192,2
0.04375,0.07,0.045,0.0375,0.0625,0.0,0.09075342465753425,0.03125,0.6192465753424657,6
0.105,0.0825,0.045,0.0975,0.0625,0.0,0.0839041095890411,0.0625,0.461095890410959,3
0.06375,0.0725,0.0675,0.03625,0.0625,0.0,0.09075342465753425,0.0275,0.5792465753424658,2
0.04625,0.05375,0.0775,0.03375,0.0625,0.0,0.0821917808219178,0.0275,0.6165582191780822,1
0.06875,0.0825,0.07125,0.04,0.0625,0.0,0.09760273972602738,0.0425,0.5348972602739727,2
0.06,0.04375,0.0525,0.02625,0.0625,0.0,0.09760273972602738,0.0275,0.6298972602739725,2
0.0775,0.0725,0.065,0.01875,0.0625,0.0,0.08904109589041097,0.03625,0.578458904109589,2
0.07,0.07375,0.06625,0.02,0.0625,0.0,0.0410958904109589,0.0525,0.6139041095890412,1
0.055,0.06375,0.04625,0.01875,0.0625,0.0,0.08732876712328767,0.0275,0.6389212328767123,6
0.055,0.055,0.06125,0.01875,0.0625,0.0,0.07876712328767124,0.03375,0.6349828767123287,1
0.0625,0.0625,0.06,0.02125,0.0625,0.0,0.08047945205479452,0.0325,0.6182705479452055,2
0.075,0.075,0.06125,0.0375,0.0625,0.0,0.09075342465753425,0.0275,0.5704965753424658,1
0.06125,0.0575,0.0425,0.02625,0.0625,0.0,0.09417808219178084,0.0275,0.6283219178082191,6
0.04375,0.085,0.07125,0.05,0.0625,0.0,0.09075342465753425,0.045,0.5517465753424657,1
0.0875,0.08625,0.05375,0.04125,0.0625,0.0,0.09931506849315068,0.0275,0.5419349315068493,3
0.02875,0.0375,0.0725,0.0275,0.0625,0.0,0.0821917808219178,0.03375,0.6553082191780821,1
0.05625,0.0525,0.065,0.025,0.0625,0.0,0.08561643835616438,0.03125,0.6218835616438356,2
0.06375,0.04375,0.0575,0.01875,0.0625,0.0,0.08732876712328767,0.0525,0.6139212328767123,2
0.0525,0.04875,0.05875,0.01625,0.0625,0.0,0.08561643835616438,0.03375,0.6418835616438356,2
0.04,0.0475,0.065,0.025,0.0625,0.0,0.08904109589041097,0.035,0.635958904109589,2
0.07375,0.08125,0.065,0.0375,0.0625,0.0,0.07876712328767124,0.03875,0.5624828767123287,2
0.05125,0.065,0.05125,0.01375,0.0625,0.0,0.09246575342465754,0.04375,0.6200342465753425,2
0.04625,0.04125,0.0625,0.015,0.0625,0.0,0.08732876712328767,0.0675,0.6176712328767123,2
0.05625,0.07,0.06125,0.02125,0.0625,0.0,0.08904109589041097,0.0275,0.6122089041095891,2
0.07,0.0675,0.07375,0.0175,0.0625,0.0,0.08904109589041097,0.03375,0.585958904109589,1
0.03875,0.03875,0.0675,0.0225,0.0625,0.0,0.08904109589041097,0.03625,0.644708904109589,1
0.03375,0.06375,0.05875,0.04375,0.0625,0.0,0.0839041095890411,0.035,0.6185958904109589,1
0.0675,0.07,0.07125,0.0225,0.0625,0.0,0.07705479452054795,0.03125,0.5979452054794521,1
0.02125,0.0475,0.05625,0.01125,0.0625,0.0,0.09246575342465754,0.03375,0.6750342465753425,1
0.05375,0.06375,0.0675,0.01875,0.0625,0.0,0.07705479452054795,0.0325,0.6241952054794521,1
0.075,0.05,0.07375,0.0225,0.0625,0.0,0.0821917808219178,0.0275,0.6065582191780823,2
0.11375,0.08625,0.07125,0.05625,0.0625,0.0,0.09589041095890412,0.0275,0.48660958904109586,5
0.0475,0.05875,0.06625,0.015,0.0625,0.0,0.0821917808219178,0.0275,0.6403082191780822,2
0.07375,0.05375,0.065,0.02375,0.0625,0.0,0.09417808219178084,0.03375,0.5933219178082192,2
0.08,0.06625,0.05625,0.01625,0.0625,0.0,0.09075342465753425,0.0275,0.6004965753424658,2
0.06125,0.03875,0.0425,0.01625,0.0625,0.0,0.08904109589041097,0.0275,0.662208904109589,6
0.065,0.06375,0.06375,0.015,0.0625,0.0,0.08732876712328767,0.05,0.5926712328767123,2
0.06125,0.05375,0.06,0.01875,0.0625,0.0,0.09417808219178084,0.03125,0.6183219178082192,2
0.06125,0.05875,0.065,0.02,0.0625,0.0,0.09075342465753425,0.035,0.6067465753424658,2
0.06,0.04875,0.06125,0.0225,0.0625,0.0,0.08732876712328767,0.0275,0.6301712328767123,2
0.055,0.0425,0.06875,0.0225,0.0625,0.0,0.08904109589041097,0.0275,0.6322089041095891,2
0.05375,0.0675,0.0725,0.02,0.0625,0.0,0.08561643835616438,0.045,0.5931335616438356,1
0.06125,0.0525,0.0675,0.02125,0.0625,0.0,0.08561643835616438,0.045,0.6043835616438356,2
0.0425,0.0825,0.06375,0.02,0.0625,0.0,0.08047945205479452,0.04125,0.6070205479452055,1
0.025,0.0425,0.04125,0.0125,0.0625,0.0,0.0821917808219178,0.03875,0.6953082191780822,6
0.0925,0.06625,0.0625,0.01,0.0625,0.0,0.09417808219178084,0.03875,0.5733219178082192,2
0.08625,0.06,0.0475,0.01875,0.0625,0.0,0.09417808219178084,0.0275,0.6033219178082192,5
0.0375,0.0625,0.05875,0.01375,0.0625,0.0,0.07876712328767124,0.0275,0.6587328767123287,2
0.055,0.06375,0.06,0.0475,0.0625,0.0,0.08904109589041097,0.0275,0.594708904109589,2
0.03875,0.05625,0.0625,0.02125,0.0625,0.0,0.0839041095890411,0.0275,0.6473458904109588,2
0.06875,0.05125,0.07,0.02625,0.0625,0.0,0.08904109589041097,0.0275,0.604708904109589,2
0.05,0.0425,0.065,0.02125,0.0625,0.0,0.08047945205479452,0.06375,0.6145205479452055,1
0.05,0.06,0.0625,0.02125,0.0625,0.0,0.09246575342465754,0.0625,0.5887842465753425,2
0.0725,0.06,0.07,0.0125,0.0625,0.0,0.07876712328767124,0.03125,0.6124828767123287,1
0.0725,0.06,0.07,0.015,0.0625,0.0,0.07876712328767124,0.03125,0.6099828767123288,1
0.0725,0.05625,0.06,0.03,0.0625,0.0,0.08904109589041097,0.04625,0.583458904109589,2
0.0725,0.05125,0.06375,0.0325,0.0625,0.0,0.08732876712328767,0.04625,0.5839212328767123,2
0.05125,0.075,0.06625,0.03625,0.0625,0.0,0.08047945205479452,0.05375,0.5745205479452055,1
0.08625,0.0625,0.06125,0.0525,0.0625,0.0,0.0839041095890411,0.0275,0.5635958904109588,0
0.0475,0.06125,0.07625,0.01625,0.0625,0.0,0.09246575342465754,0.0275,0.6162842465753424,2
0.075,0.06,0.055,0.065,0.0625,0.0,0.09246575342465754,0.07875,0.5112842465753424,1
0.05875,0.06125,0.07875,0.02125,0.0625,0.0,0.05308219178082192,0.0325,0.6319178082191781,1
0.035,0.06375,0.06875,0.01375,0.0625,0.0,0.07876712328767124,0.0275,0.6499828767123288,1
0.07,0.07125,0.07875,0.04875,0.125,0.0,0.10102739726027397,0.05,0.45522260273972603,1
0.02625,0.0475,0.06125,0.02,0.0625,0.0,0.08732876712328767,0.05625,0.6389212328767123,2
0.0575,0.07125,0.07125,0.01875,0.0625,0.0,0.08904109589041097,0.0325,0.597208904109589,1
0.05375,0.0525,0.0675,0.0275,0.0625,0.0,0.09760273972602738,0.04125,0.5973972602739726,1
0.07125,0.07375,0.0625,0.0725,0.0625,0.0,0.09075342465753425,0.0275,0.5392465753424658,0
0.06,0.0425,0.05875,0.0175,0.0625,0.0,0.08047945205479452,0.0325,0.6457705479452055,2
0.04375,0.05,0.06625,0.0225,0.0625,0.0,0.07191780821917808,0.0475,0.635582191780822,2
0.05875,0.05625,0.06625,0.0775,0.0625,0.0,0.07876712328767124,0.0275,0.5724828767123287,0
0.06625,0.05375,0.05875,0.01875,0.0625,0.0,0.09931506849315068,0.0275,0.6131849315068493,2
0.0575,0.05625,0.07,0.02,0.0625,0.0,0.09589041095890412,0.0275,0.6103595890410959,2
0.055,0.0525,0.0775,0.0175,0.0625,0.0,0.09417808219178084,0.04625,0.5945719178082192,1
0.04625,0.0425,0.0725,0.03,0.0625,0.0,0.07534246575342465,0.0225,0.6484075342465754,1
0.04625,0.0425,0.0725,0.03,0.0625,0.0,0.07534246575342465,0.0225,0.6484075342465754,1
0.04875,0.04875,0.06875,0.065,0.0625,0.0,0.06335616438356165,0.02,0.6228938356164383,1
0.04875,0.04875,0.06875,0.065,0.0625,0.0,0.06335616438356165,0.02,0.6228938356164383,1
0.06,0.0575,0.0475,0.03625,0.0625,0.0,0.09075342465753425,0.0275,0.6179965753424657,6
0.06,0.07125,0.0625,0.01125,0.0625,0.0,0.08904109589041097,0.0525,0.5909589041095891,1
0.07625,0.07125,0.05625,0.02625,0.0625,0.0,0.08561643835616438,0.0525,0.5693835616438356,1
0.07,0.055,0.07,0.02375,0.0625,0.0,0.09246575342465754,0.0275,0.5987842465753423,2
0.06375,0.07875,0.0375,0.04375,0.0625,0.0,0.09075342465753425,0.03375,0.5892465753424658,6
0.06625,0.085,0.0425,0.0525,0.0625,0.0,0.09246575342465754,0.03375,0.5650342465753424,6
0.04625,0.0275,0.08,0.04375,0.0625,0.0,0.08047945205479452,0.0275,0.6320205479452055,1
0.06375,0.06,0.0725,0.0275,0.0625,0.0,0.08561643835616438,0.035,0.5931335616438356,1
0.06125,0.04625,0.07375,0.02125,0.0625,0.0,0.08732876712328767,0.0275,0.6201712328767123,1
0.06375,0.06,0.0725,0.0275,0.0625,0.0,0.08561643835616438,0.035,0.5931335616438356,1
0.06625,0.06625,0.06625,0.02125,0.0625,0.0,0.0839041095890411,0.04625,0.587345890410959,1
0.03625,0.085,0.05875,0.0325,0.0625,0.0,0.08047945205479452,0.04625,0.5982705479452055,1
0.0625,0.05625,0.06125,0.01875,0.0625,0.0,0.09417808219178084,0.05375,0.5908219178082192,1
0.04125,0.035,0.03875,0.03,0.0625,0.0,0.09075342465753425,0.0275,0.6742465753424658,6
0.10625,0.10625,0.0375,0.03875,0.0625,0.0,0.09417808219178084,0.0525,0.5020719178082191,3
0.05375,0.04875,0.06375,0.035,0.0625,0.0,0.06849315068493152,0.0275,0.6402568493150684,1
0.07625,0.0675,0.06125,0.02,0.0625,0.0,0.09246575342465754,0.0525,0.5675342465753425,2
0.0425,0.04375,0.07625,0.02375,0.0625,0.0,0.08904109589041097,0.03125,0.6309589041095891,1
0.06875,0.06625,0.07,0.03625,0.0625,0.0,0.0821917808219178,0.0275,0.5865582191780822,0
0.0825,0.0775,0.065,0.02125,0.0625,0.0,0.0839041095890411,0.0275,0.5798458904109589,2
0.055,0.05125,0.0725,0.025,0.0625,0.0,0.09760273972602738,0.03125,0.6048972602739726,2
0.04625,0.0775,0.0425,0.03125,0.0625,0.0,0.08732876712328767,0.0275,0.6251712328767123,6
0.05625,0.07,0.06375,0.08,0.0625,0.0,0.09246575342465754,0.0275,0.5475342465753423,0
0.0475,0.0575,0.065,0.09375,0.0625,0.0,0.08561643835616438,0.0325,0.5556335616438356,0
0.07625,0.0675,0.06125,0.02375,0.0625,0.0,0.09246575342465754,0.05875,0.5575342465753425,2
0.055,0.06625,0.065,0.04625,0.0625,0.0,0.08561643835616438,0.0275,0.5918835616438356,1
0.055,0.06625,0.065,0.04625,0.0625,0.0,0.08561643835616438,0.0275,0.5918835616438356,1
0.04,0.0425,0.07625,0.02125,0.0625,0.0,0.08904109589041097,0.04,0.628458904109589,1
0.0425,0.0425,0.07625,0.0225,0.0625,0.0,0.08904109589041097,0.04,0.624708904109589,1
0.06375,0.085,0.06125,0.07375,0.0625,0.0,0.09246575342465754,0.03375,0.5275342465753425,0
0.05125,0.0375,0.06125,0.035,0.0625,0.0,0.09246575342465754,0.0275,0.6325342465753425,2
0.05125,0.05375,0.0625,0.035,0.0625,0.0,0.08561643835616438,0.0275,0.6218835616438356,2
0.0375,0.0625,0.0425,0.0325,0.0625,0.0,0.08732876712328767,0.0275,0.6476712328767122,6
0.06125,0.05,0.0425,0.0325,0.0625,0.0,0.08561643835616438,0.0275,0.6381335616438356,6
0.0425,0.05,0.0375,0.02875,0.0625,0.0,0.08732876712328767,0.0275,0.6639212328767123,6
0.05375,0.055,0.0375,0.0225,0.0625,0.0,0.08732876712328767,0.0275,0.6539212328767123,6
0.05375,0.05625,0.04625,0.015,0.0625,0.0,0.0821917808219178,0.0275,0.6565582191780821,6
0.05625,0.07125,0.0375,0.02125,0.0625,0.0,0.08732876712328767,0.0275,0.6364212328767123,6
0.05625,0.07125,0.0375,0.02125,0.0625,0.0,0.08732876712328767,0.0275,0.6364212328767123,6
0.0525,0.055,0.04125,0.02125,0.0625,0.0,0.09246575342465754,0.03375,0.6412842465753426,6
0.065,0.0625,0.06625,0.0125,0.0625,0.0,0.0821917808219178,0.0275,0.6215582191780822,8
0.06625,0.07,0.06125,0.0575,0.0625,0.0,0.08904109589041097,0.0275,0.5659589041095889,0
0.05625,0.0675,0.0675,0.0775,0.0625,0.0,0.09075342465753425,0.0275,0.5504965753424658,0
0.06375,0.05375,0.07875,0.0225,0.0625,0.0,0.08904109589041097,0.0275,0.602208904109589,2
0.06375,0.065,0.06,0.0625,0.0625,0.0,0.08732876712328767,0.0275,0.5714212328767123,0
0.06875,0.06125,0.0625,0.0575,0.0625,0.0,0.08904109589041097,0.03125,0.567208904109589,0
0.0625,0.0575,0.065,0.02,0.0625,0.0,0.08904109589041097,0.0325,0.6109589041095891,2
0.0625,0.06625,0.05625,0.055,0.0625,0.0,0.0839041095890411,0.0275,0.5860958904109589,0
0.05625,0.07375,0.06625,0.0925,0.0625,0.0,0.08047945205479452,0.03125,0.5370205479452055,0
0.07125,0.07625,0.06875,0.08375,0.0625,0.0,0.0821917808219178,0.0275,0.5278082191780822,0
0.0675,0.05625,0.0775,0.01625,0.0625,0.0,0.08904109589041097,0.0325,0.598458904109589,1
0.08375,0.06375,0.06625,0.035,0.0625,0.0,0.08732876712328767,0.0275,0.5739212328767123,0
0.04375,0.06125,0.05875,0.0275,0.0625,0.0,0.08561643835616438,0.035,0.6256335616438355,0
0.05875,0.07875,0.0825,0.05625,0.0625,0.0,0.06335616438356165,0.01375,0.5841438356164383,0
0.06375,0.0425,0.05375,0.0225,0.0625,0.0,0.0821917808219178,0.03125,0.6415582191780822,2
0.07,0.05625,0.07375,0.0175,0.0625,0.0,0.08732876712328767,0.0325,0.6001712328767123,1
0.05625,0.0475,0.07375,0.0225,0.0625,0.0,0.07534246575342465,0.05625,0.6059075342465754,1
0.05375,0.06375,0.075,0.03125,0.0625,0.0,0.09417808219178084,0.0275,0.5920719178082192,2
0.05875,0.07375,0.05375,0.01625,0.0625,0.0,0.09589041095890412,0.0375,0.601609589041096,6
0.05,0.05625,0.0525,0.02125,0.0625,0.0,0.09246575342465754,0.0325,0.6325342465753425,6
0.11125,0.10125,0.045,0.08875,0.0625,0.0,0.09417808219178084,0.07875,0.41832191780821915,3
0.0725,0.06875,0.065,0.0275,0.0625,0.0,0.07534246575342465,0.0275,0.6009075342465753,0
0.07375,0.07125,0.0575,0.0175,0.0625,0.0,0.08904109589041097,0.0275,0.6009589041095891,0
0.06125,0.05125,0.04,0.02625,0.0625,0.0,0.08561643835616438,0.04,0.6331335616438356,6
0.04375,0.06625,0.04375,0.04125,0.0625,0.0,0.08561643835616438,0.04,0.6168835616438356,6
0.0525,0.04,0.07625,0.01625,0.0625,0.0,0.02397260273972603,0.03375,0.694777397260274,1
0.0625,0.0575,0.0525,0.04,0.0625,0.0,0.09589041095890412,0.06875,0.5603595890410958,6
0.085,0.0625,0.05375,0.03375,0.0625,0.0,0.10445205479452055,0.0275,0.5705479452054794,5
0.0625,0.05625,0.06125,0.0375,0.0625,0.0,0.08047945205479452,0.05,0.5895205479452055,1
0.0575,0.05125,0.0625,0.055,0.0625,0.0,0.09075342465753425,0.0275,0.5929965753424657,0
0.04,0.045,0.0425,0.02375,0.0625,0.0,0.09417808219178084,0.0325,0.6595719178082192,6
0.05,0.06375,0.0525,0.01625,0.0625,0.0,0.07705479452054795,0.03125,0.646695205479452,6
0.0875,0.09125,0.04625,0.04625,0.0625,0.0,0.0821917808219178,0.03875,0.5453082191780823,3
0.10125,0.095,0.04,0.04625,0.0625,0.0,0.08732876712328767,0.0275,0.5401712328767123,5
0.08125,0.07625,0.04875,0.0375,0.0625,0.0,0.09760273972602738,0.035,0.5611472602739725,6
0.05875,0.05375,0.04375,0.04,0.0625,0.0,0.09246575342465754,0.0275,0.6212842465753423,6
0.0525,0.03125,0.075,0.0175,0.0625,0.0,0.07705479452054795,0.0275,0.6566952054794519,2
0.02875,0.0425,0.05125,0.035,0.0625,0.0,0.08561643835616438,0.03375,0.6606335616438357,1
0.10625,0.07,0.04125,0.0475,0.125,0.0,0.09417808219178084,0.03125,0.4845719178082192,9
0.0425,0.03875,0.075,0.04625,0.0625,0.0,0.08561643835616438,0.0375,0.6118835616438356,1
0.07375,0.06625,0.05875,0.0325,0.0625,0.0,0.09075342465753425,0.03875,0.5767465753424657,1
0.08375,0.07875,0.0425,0.05125,0.0625,0.0,0.10273972602739725,0.04125,0.5372602739726027,3
0.0875,0.09125,0.0475,0.045,0.0625,0.0,0.09246575342465754,0.0275,0.5462842465753424,3
0.0675,0.06375,0.0675,0.065,0.0625,0.0,0.08047945205479452,0.03125,0.5620205479452054,0
0.06625,0.0625,0.0675,0.07,0.0625,0.0,0.0839041095890411,0.05125,0.536095890410959,0
0.105,0.07875,0.0475,0.02875,0.0625,0.0,0.09075342465753425,0.0275,0.5592465753424658,4
0.11125,0.09625,0.045,0.0425,0.0625,0.0,0.07534246575342465,0.0275,0.5396575342465753,4
0.06,0.05375,0.05625,0.02125,0.0625,0.0,0.0821917808219178,0.04625,0.6178082191780823,6
0.045,0.04375,0.05875,0.0275,0.0625,0.0,0.07534246575342465,0.03875,0.6484075342465754,6
0.07125,0.06125,0.06,0.02,0.0625,0.0,0.08732876712328767,0.0275,0.6101712328767123,1
0.05375,0.065,0.06625,0.065,0.125,0.0,0.0839041095890411,0.0275,0.5135958904109589,2
0.0475,0.06125,0.0675,0.125,0.0625,0.0,0.08561643835616438,0.03375,0.5168835616438356,2
0.05375,0.04,0.07,0.03375,0.0625,0.0,0.08047945205479452,0.03375,0.6257705479452055,1
0.105,0.10875,0.05625,0.0675,0.0625,0.0,0.04794520547945206,0.0275,0.5245547945205479,3
0.03375,0.07,0.07,0.0225,0.0625,0.0,0.08904109589041097,0.0275,0.624708904109589,2
0.11125,0.1025,0.075,0.06125,0.0625,0.0,0.09417808219178084,0.0275,0.46582191780821924,5
0.1075,0.115,0.0625,0.04625,0.125,0.0,0.09075342465753425,0.04,0.4129965753424657,9
0.04625,0.06875,0.03625,0.04,0.0625,0.0,0.08732876712328767,0.0275,0.6314212328767123,6
0.10875,0.10375,0.07125,0.045,0.0625,0.0,0.06164383561643835,0.0275,0.5196061643835617,4
0.05375,0.05625,0.0675,0.0175,0.0625,0.0,0.08561643835616438,0.03875,0.6181335616438356,2
0.065,0.06,0.0675,0.035,0.0625,0.0,0.09246575342465754,0.0275,0.5900342465753423,1
0.09625,0.075,0.0525,0.04125,0.0625,0.0,0.09760273972602738,0.0275,0.5473972602739725,5
0.095,0.0925,0.07,0.0425,0.0625,0.0,0.08732876712328767,0.0375,0.5126712328767123,5
0.0725,0.095,0.05,0.04625,0.0625,0.0,0.09246575342465754,0.0375,0.5437842465753425,5
0.1175,0.075,0.04125,0.06125,0.0625,0.0,0.09246575342465754,0.0275,0.5225342465753424,5
0.045,0.055,0.07125,0.0225,0.0625,0.0,0.07191780821917808,0.0275,0.6443321917808219,0
0.0525,0.06375,0.04875,0.0275,0.0625,0.0,0.0839041095890411,0.0325,0.6285958904109589,6
0.065,0.06,0.0725,0.06875,0.0625,0.0,0.0821917808219178,0.0275,0.5615582191780821,2
0.0525,0.04,0.06,0.02,0.0625,0.0,0.09417808219178084,0.0275,0.6433219178082192,7
0.05375,0.0475,0.06375,0.03,0.0625,0.0,0.07876712328767124,0.04125,0.6224828767123287,1
0.06,0.07125,0.065,0.07625,0.0625,0.0,0.08732876712328767,0.0275,0.5501712328767123,0
0.10375,0.06625,0.065,0.025,0.0625,0.0,0.0821917808219178,0.03125,0.5640582191780822,5
0.045,0.0425,0.0575,0.02375,0.0625,0.0,0.08904109589041097,0.0275,0.6522089041095891,5
0.06375,0.05375,0.05875,0.02375,0.0625,0.0,0.08904109589041097,0.04625,0.602208904109589,2
0.0675,0.0675,0.06125,0.0175,0.0625,0.0,0.09589041095890412,0.0275,0.6003595890410959,2
0.055,0.05125,0.055,0.01625,0.0625,0.0,0.0839041095890411,0.0525,0.6235958904109589,1
0.065,0.0775,0.0675,0.02375,0.0625,0.0,0.08561643835616438,0.0275,0.5906335616438356,0
