activity,evolution,previous 24 hour flare activity,historically-complex,became complex on this pass,area,area of largest spot,common flares,moderate flares,modified Zurich class_B,modified Zurich class_C,modified Zurich class_D,modified Zurich class_E,modified Zurich class_F,modified Zurich class_H,largest spot size_A,largest spot size_H,largest spot size_K,largest spot size_R,largest spot size_S,largest spot size_X,spot distribution_C,spot distribution_I,spot distribution_O,spot distribution_X,severe flares
2.8571428367346937e-10,0.14285714212244896,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,0.2857142839591837,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,0.2857142839591837,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,2.8571428367346937e-10,0.2857142839591837,0
2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.1621621504747983e-10,0.10810810773995612,2.1621621504747983e-10,2.1621621504747983e-10,0.21621621526369605,2.1621621504747983e-10,2.1621621504747983e-10,0.027027027097151192,2.1621621504747983e-10,2.1621621504747983e-10,0.21621621526369605,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,0.21621621526369605,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,2.1621621504747983e-10,0.21621621526369605,2.1621621504747983e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,0
0.18181818117355367,0.0909090906776859,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
1.9512195026769774e-10,0.1951219504628197,1.9512195026769774e-10,1.9512195026769774e-10,0.1951219504628197,1.9512195026769774e-10,1.9512195026769774e-10,0.024390243978584164,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,0.1951219504628197,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,0.1951219504628197,1.9512195026769774e-10,1.9512195026769774e-10,1.9512195026769774e-10,0.1951219504628197,1.9512195026769774e-10,1.9512195026769774e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
1.8181818099173549e-10,0.0909090906776859,1.8181818099173549e-10,0.18181818117355367,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
0.15384615340828398,0.07692307678106507,1.5384615325443782e-10,0.15384615340828398,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,0
1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,0.11111111079506168,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,0
1.8181818099173549e-10,0.0909090906776859,1.8181818099173549e-10,0.18181818117355367,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,1.8181818099173549e-10,0.18181818117355367,1.8181818099173549e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
0.15999999951999996,0.15999999951999996,1.5999999935999996e-10,1.5999999935999996e-10,0.15999999951999996,1.5999999935999996e-10,1.5999999935999996e-10,0.039999999999999994,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,0.15999999951999996,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,0.15999999951999996,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,1.5999999935999996e-10,0.15999999951999996,1.5999999935999996e-10,1.5999999935999996e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,2.499999984374999e-10,0.2499999986874999,2.499999984374999e-10,0
0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,0.16666666613888884,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
1.7937219650505738e-10,0.17937219668442958,1.7937219650505738e-10,1.7937219650505738e-10,0.17937219668442958,1.7937219650505738e-10,1.7937219650505738e-10,0.06726457386876872,0.03587443948038367,1.7937219650505738e-10,1.7937219650505738e-10,1.7937219650505738e-10,0.17937219668442958,1.7937219650505738e-10,1.7937219650505738e-10,0.17937219668442958,1.7937219650505738e-10,1.7937219650505738e-10,1.7937219650505738e-10,1.7937219650505738e-10,1.7937219650505738e-10,0.17937219668442958,1.7937219650505738e-10,1.7937219650505738e-10,1.7937219650505738e-10,0
2.758620670630202e-10,0.13793103380737215,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,0.03448275865873959,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,0.2758620673388823,0.2758620673388823,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,2.758620670630202e-10,0.2758620673388823,0
1.7777777698765426e-10,0.0888888886716049,1.7777777698765426e-10,0.17777777716543205,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,0.022222222301234558,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,1.7777777698765426e-10,0.17777777716543205,1.7777777698765426e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
0.13793103414506538,0.13793103414506538,1.3793103400713433e-10,0.13793103414506538,0.13793103414506538,1.3793103400713433e-10,1.3793103400713433e-10,0.03448275863971462,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,0.13793103414506538,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,0.13793103414506538,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,1.3793103400713433e-10,0.13793103414506538,1.3793103400713433e-10,1.3793103400713433e-10,0
0.15384615340828398,0.07692307678106507,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,1.5384615325443782e-10,0.15384615340828398,1.5384615325443782e-10,1.5384615325443782e-10,0
1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,0.16666666613888884,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,1.6666666597222217e-10,0.16666666613888884,1.6666666597222217e-10,1.6666666597222217e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,0
2.2222222098765424e-10,0.11111111071604933,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,2.2222222098765424e-10,0.22222222120987647,2.2222222098765424e-10,0
0.12121212096602385,0.12121212096602385,0.12121212096602385,0.12121212096602385,0.12121212096602385,1.2121212084481173e-10,1.2121212084481173e-10,0.030303030332415055,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,0.12121212096602385,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,0.12121212096602385,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,1.2121212084481173e-10,0.12121212096602385,1.2121212084481173e-10,0
0.13114754068476214,0.13114754068476214,1.311475405536146e-10,0.13114754068476214,0.13114754068476214,1.311475405536146e-10,1.311475405536146e-10,0.08196721297715666,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,0.13114754068476214,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,0.13114754068476214,1.311475405536146e-10,1.311475405536146e-10,1.311475405536146e-10,0.13114754068476214,1.311475405536146e-10,0
1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,1.9999999899999994e-10,0.19999999919999994,1.9999999899999994e-10,0
