laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,kredit
0.09029859836383833,0.03452593472429908,0.09029859836383833,0.027089579572360523,0.01282385186448183,9.029859827353973e-11,0.04514929922706846,0.09029859836383833,0.030099532848145174,9.029859827353973e-11,0.030099532848145174,0.06019906560599175,0.022574649658683537,0.09029859836383833,0.04514929922706846,9.029859827353973e-11,0.06019906560599175,0.09029859836383833,0.09029859836383833,0.09029859836383833,1
0.10068100700353882,0.007403015314126435,0.05034050355210991,0.09061290631325304,0.006642265274914886,1.0068100690285782e-10,0.07551075527782436,0.06712067136925289,0.033560335734966945,1.0068100690285782e-10,0.033560335734966945,0.06712067136925289,0.01438300108680355,0.10068100700353882,0.05034050355210991,0.033560335734966945,0.06712067136925289,0.10068100700353882,1.0068100690285782e-10,0.10068100700353882,1
0.0841250630488487,0.03958826500870089,0.04206253156648687,0.07571255675237633,0.02542174795483389,0.021031265825305973,0.06309379730766779,0.028041687739032938,0.056083375393940815,8.412506296472363e-11,0.028041687739032938,0.056083375393940815,0.01802679929085155,0.0841250630488487,0.04206253156648687,0.028041687739032938,0.056083375393940815,0.0841250630488487,0.0841250630488487,0.0841250630488487,1
0.08028494221478084,0.009445287390225633,0.04014247114753289,8.02849421344959e-11,0.009453602818692624,0.08028494221478084,0.08028494221478084,0.08028494221478084,0.05352329483661554,8.02849421344959e-11,0.05352329483661554,0.05352329483661554,0.04444345019045231,0.08028494221478084,0.04014247114753289,8.02849421344959e-11,0.05352329483661554,0.08028494221478084,0.08028494221478084,0.08028494221478084,1
0.09538909517449727,0.02805561629512679,0.04769454763494318,0.028616728619121554,0.01669072983851466,0.04769454763494318,0.09538909517449727,0.06359273014812789,0.06359273014812789,9.538909507910817e-11,0.031796365121758485,0.06359273014812789,0.0204405204694837,0.09538909517449727,0.04769454763494318,9.538909507910817e-11,0.06359273014812789,9.538909507910817e-11,0.09538909517449727,0.09538909517449727,1
0.03922779019465293,0.05538040963811098,0.0588416852331377,0.07061002225622857,0.013099673165836129,1.1768337023090868e-10,0.08826252779086487,0.07845558027162249,0.07845558027162249,1.1768337023090868e-10,1.1768337023090868e-10,0.07845558027162249,0.02731935392128717,0.11768337034859205,0.0588416852331377,0.03922779019465293,0.07845558027162249,1.1768337023090868e-10,1.1768337023090868e-10,0.11768337034859205,1
0.08360023540240981,0.0313500883542789,0.06270017658315744,1.254003529155142e-10,0.018443663784648148,0.0313500883542789,0.06270017658315744,1.254003529155142e-10,0.04180011776390508,1.254003529155142e-10,1.254003529155142e-10,0.08360023540240981,0.020153628272536566,1.254003529155142e-10,0.06270017658315744,1.254003529155142e-10,0.12540035304091454,0.12540035304091454,0.12540035304091454,0.12540035304091454,1
0.08736015237940327,0.02569416252619636,0.0436800762333817,0.026208045774973092,0.007936151261243897,0.02184003816037093,0.0436800762333817,0.08736015237940327,0.058240101615388895,8.736015229204311e-11,0.08736015237940327,0.058240101615388895,0.015600027282367849,0.08736015237940327,8.736015229204311e-11,8.736015229204311e-11,0.08736015237940327,0.08736015237940327,0.08736015237940327,0.08736015237940327,1
0.03256093714617061,0.04596838181319499,0.0488414056704145,0.05860968678496085,0.018602410649814913,0.0976828112431462,0.0488414056704145,0.03256093714617061,0.0976828112431462,9.768281114546339e-11,0.03256093714617061,0.06512187419465841,0.013954687404177579,0.0976828112431462,0.0488414056704145,9.768281114546339e-11,0.06512187419465841,0.0976828112431462,9.768281114546339e-11,0.0976828112431462,1
0.035947012764674484,0.06977949526522359,0.0539205190930912,1.0784103797050034e-10,0.048876781760917476,0.10784103807834138,0.08088077858571628,1.0784103797050034e-10,0.035947012764674484,1.0784103797050034e-10,0.035947012764674484,0.07189402542150793,0.009628664212349997,0.10784103807834138,0.0539205190930912,1.0784103797050034e-10,0.07189402542150793,0.10784103807834138,1.0784103797050034e-10,0.10784103807834138,1
0.10054185259478192,0.029571133187083043,0.05027092634766188,1.0054185249424006e-10,0.011092022453956142,0.10054185259478192,0.02513546322410187,0.10054185259478192,0.06702790176336856,1.0054185249424006e-10,1.0054185249424006e-10,0.03351395093195521,0.06283865790944189,0.10054185259478192,0.05027092634766188,1.0054185249424006e-10,0.06702790176336856,0.10054185259478192,1.0054185249424006e-10,0.10054185259478192,1
0.11012641126534838,0.012956048481328994,0.05506320568773739,0.03303792345669301,0.006132273032382636,1.1012641115522197e-10,0.05506320568773739,0.07341760754694106,0.07341760754694106,1.1012641115522197e-10,0.03670880382853373,0.07341760754694106,0.011799258448185908,0.11012641126534838,0.05506320568773739,1.1012641115522197e-10,0.07341760754694106,0.11012641126534838,1.1012641115522197e-10,0.11012641126534838,1
0.082547874890005,0.03520424080925753,0.082547874890005,0.008254787563293587,0.03180822982154986,8.254787480745711e-11,0.0619109061881407,0.05503191662085262,0.05503191662085262,8.254787480745711e-11,0.027515958351700245,0.05503191662085262,0.023585107170392767,0.082547874890005,0.041273937486276426,0.027515958351700245,0.082547874890005,0.082547874890005,0.082547874890005,0.082547874890005,1
0.09286238183323776,0.0027312466146381274,0.09286238183323776,9.286238174037539e-11,0.03326878888518021,9.286238174037539e-11,0.06964678639814391,9.286238174037539e-11,0.06190825458644597,9.286238174037539e-11,0.06190825458644597,0.09286238183323776,0.04311467732946524,0.09286238183323776,0.04643119096305007,0.030954127339654174,0.09286238183323776,9.286238174037539e-11,0.09286238183323776,0.09286238183323776,1
0.09690405695240026,0.019950835331859155,0.09690405695240026,0.019380811468003297,0.008355269002624456,9.690405685549619e-11,0.04845202852465215,0.09690405695240026,0.03230135238206946,9.690405685549619e-11,0.03230135238206946,0.09690405695240026,0.015573866377251663,0.09690405695240026,0.04845202852465215,0.03230135238206946,0.06460270466723486,0.09690405695240026,9.690405685549619e-11,0.09690405695240026,1
0.10196370787349789,0.01199573042802655,0.050981853987730794,0.03058911243342397,0.010609297526634727,0.025490927044847254,0.07647278093061434,0.0679758052829865,0.0679758052829865,1.0196370777153419e-10,1.0196370777153419e-10,0.10196370787349789,0.029132488036687765,0.10196370787349789,0.050981853987730794,1.0196370777153419e-10,0.0679758052829865,0.10196370787349789,1.0196370777153419e-10,0.10196370787349789,1
0.13115200525534648,0.08486306227033664,0.032788001412200625,0.11803680474292702,0.02424010056100615,1.3115200512419447e-10,0.06557600269324923,1.3115200512419447e-10,0.04371733517255016,1.3115200512419447e-10,1.3115200512419447e-10,1.3115200512419447e-10,0.018736000863179784,0.06557600269324923,0.06557600269324923,1.3115200512419447e-10,0.08743467021394832,0.13115200525534648,1.3115200512419447e-10,0.13115200525534648,1
0.0984245916432582,0.037632932159684496,0.04921229587084139,0.02952737756187468,0.011280864200322267,0.04921229587084139,0.0984245916432582,0.0984245916432582,0.06561639446164699,9.84245915448336e-11,0.03280819728003579,0.06561639446164699,0.01933340200901691,9.84245915448336e-11,0.04921229587084139,9.84245915448336e-11,0.0984245916432582,0.0984245916432582,9.84245915448336e-11,0.0984245916432582,1
0.0992258033515697,0.035020871835347175,0.02480645091231178,0.009922580424460193,0.041352274438020385,0.0992258033515697,0.02480645091231178,0.0661505356007884,0.0661505356007884,0.0992258033515697,0.0992258033515697,9.922580325234391e-11,0.03720967631885476,9.922580325234391e-11,9.922580325234391e-11,0.033075267850007105,0.0661505356007884,9.922580325234391e-11,0.0992258033515697,0.0992258033515697,1
0.06706447130790241,0.020711086796970528,0.025149176803336348,0.03017901214388428,0.006614562917758336,0.10059670691155527,0.07544753020881562,0.10059670691155527,0.06706447130790241,1.0059670681095856e-10,0.10059670691155527,0.06706447130790241,0.0538910930350388,1.0059670681095856e-10,0.050298353506075984,1.0059670681095856e-10,0.03353223570424956,0.10059670691155527,1.0059670681095856e-10,0.10059670691155527,1
1.2471479798596057e-10,0.03668082306176201,0.06235739911769507,0.02494295972190691,0.05126797942223386,0.12471479811067536,0.03117869962120494,1.2471479798596057e-10,0.041571599453368316,1.2471479798596057e-10,0.041571599453368316,0.041571599453368316,0.02449754972909991,0.12471479811067536,0.06235739911769507,1.2471479798596057e-10,0.08314319878202184,0.12471479811067536,0.12471479811067536,1.2471479798596057e-10,1
1.3424169282939057e-10,0.03356042334158933,0.06712084654893696,1.3424169282939057e-10,0.02594866674091326,0.13424169296363225,0.10068126975628461,0.04474723107737188,0.08949446202050207,0.06712084654893696,0.04474723107737188,1.3424169282939057e-10,0.01198586556543728,0.13424169296363225,0.06712084654893696,1.3424169282939057e-10,0.04474723107737188,0.13424169296363225,1.3424169282939057e-10,1.3424169282939057e-10,1
0.036684957405032005,0.022658356086364278,0.05502743605252057,0.09904938480649314,0.025367000127991358,1.1005487188493141e-10,0.11005487199498629,1.1005487188493141e-10,0.07336991470000914,0.05502743605252057,1.1005487188493141e-10,1.1005487188493141e-10,0.027513718081287733,1.1005487188493141e-10,0.05502743605252057,1.1005487188493141e-10,0.11005487199498629,0.11005487199498629,0.11005487199498629,0.11005487199498629,1
1.4671376931868146e-10,0.01726044359597041,0.0733568848060545,0.044014130942318215,0.00691832854476098,1.4671376931868146e-10,0.0733568848060545,0.04890458991960759,0.09780917969250141,1.4671376931868146e-10,0.04890458991960759,1.4671376931868146e-10,0.002619888884547366,0.14671376946539524,1.4671376931868146e-10,1.4671376931868146e-10,0.14671376946539524,1.4671376931868146e-10,0.14671376946539524,0.14671376946539524,1
0.03766950160275184,0.018280787600678063,0.056504252347623504,0.03390255145377752,0.007424461119735731,0.11300850458223852,0.028252126230316008,0.11300850458223852,0.07533900309249518,1.1300850446923001e-10,1.1300850446923001e-10,0.03766950160275184,0.008072036146524936,0.11300850458223852,0.056504252347623504,1.1300850446923001e-10,0.07533900309249518,0.11300850458223852,1.1300850446923001e-10,0.11300850458223852,1
0.024956717743524502,0.04844539319637565,0.018717538326360916,7.487015300596305e-11,0.049101868330514116,0.07487015308083321,7.487015300596305e-11,0.07487015308083321,0.04991343541217885,0.037435076577851674,0.07487015308083321,0.07487015308083321,0.02272843938025179,0.07487015308083321,0.07487015308083321,7.487015300596305e-11,0.07487015308083321,0.07487015308083321,0.07487015308083321,0.07487015308083321,1
0.08187570967160751,0.0060202728458265764,0.0409378548767416,0.024562712958795252,0.011276268437939245,0.02046892747930866,0.08187570967160751,0.05458380647503024,0.05458380647503024,0.0409378548767416,0.08187570967160751,0.05458380647503024,0.023393059964656227,0.08187570967160751,0.0409378548767416,8.187570958973179e-11,0.05458380647503024,0.08187570967160751,0.08187570967160751,0.08187570967160751,1
0.12127781247303607,1.8191671843667902e-10,0.09095835940025622,1.8191671843667902e-10,0.012452096458753337,0.18191671861859576,0.045479179791086476,1.8191671843667902e-10,0.12127781247303607,1.8191671843667902e-10,0.06063890632747639,1.8191671843667902e-10,0.03248512847418082,0.18191671861859576,0.09095835940025622,1.8191671843667902e-10,0.06063890632747639,1.8191671843667902e-10,1.8191671843667902e-10,1.8191671843667902e-10,1
1.0784143751122804e-10,0.03171806996408497,0.026960359485648448,0.021568287610087045,0.015297415421143181,0.05392071886345545,0.05392071886345545,0.10784143761906947,0.07189429178199347,1.0784143751122804e-10,0.10784143761906947,1.0784143751122804e-10,0.005777219974514371,0.05392071886345545,0.05392071886345545,1.0784143751122804e-10,0.07189429178199347,0.10784143761906947,0.10784143761906947,0.10784143761906947,1
1.0806266031618432e-10,0.03178313549517569,0.027015665187108743,0.021612532171299523,0.013277425027510198,0.054031330266154816,0.054031330266154816,0.10806266042424699,0.07204177365218555,1.0806266031618432e-10,0.10806266042424699,1.0806266031618432e-10,0.0057890711964296805,0.054031330266154816,0.054031330266154816,1.0806266031618432e-10,0.07204177365218555,0.10806266042424699,0.10806266042424699,0.10806266042424699,1
0.10984289339850635,0.0048460101603706035,0.16476434001537735,1.64764339850613e-10,0.009510168124668216,1.64764339850613e-10,0.08238217009007083,1.64764339850613e-10,0.10984289339850635,1.64764339850613e-10,1.64764339850613e-10,1.64764339850613e-10,0.1618221196609021,0.16476434001537735,0.08238217009007083,0.10984289339850635,1.64764339850613e-10,1.64764339850613e-10,1.64764339850613e-10,1.64764339850613e-10,1
0.041593603543703526,0.009175059702484351,0.06239040525316488,1.2478081025676816e-10,0.008918800197606925,0.12478081038154896,0.03119520268897285,0.12478081038154896,0.08318720696262624,1.2478081025676816e-10,0.041593603543703526,1.2478081025676816e-10,0.03565166019814314,0.12478081038154896,0.06239040525316488,1.2478081025676816e-10,1.2478081025676816e-10,0.12478081038154896,1.2478081025676816e-10,0.12478081038154896,1
0.09713646941921968,0.012856297549552273,0.07285235210084093,1.4570470391027246e-10,0.02965564556025834,1.4570470391027246e-10,0.03642617612327282,1.4570470391027246e-10,0.09713646941921968,0.14570470405597716,1.4570470391027246e-10,0.04856823478246219,0.046833654974006565,0.14570470405597716,0.07285235210084093,1.4570470391027246e-10,0.04856823478246219,1.4570470391027246e-10,1.4570470391027246e-10,0.14570470405597716,1
0.12050532108613413,0.010632822558649039,0.06025266060331971,0.012050532217068201,0.01757783691371991,0.12050532108613413,0.030126330361912524,1.205053209656288e-10,0.04016844044238159,1.205053209656288e-10,0.12050532108613413,1.205053209656288e-10,0.025822568898854342,0.12050532108613413,1.205053209656288e-10,1.205053209656288e-10,0.08033688076425785,0.12050532108613413,1.205053209656288e-10,0.12050532108613413,1
0.10207949021761092,0.004503507067729161,0.07655961770148799,1.5311923509673752e-10,0.003867158121062589,0.11483942647567237,0.03827980892730362,0.051039745185365075,0.15311923524985677,1.5311923509673752e-10,0.051039745185365075,1.5311923509673752e-10,0.021874176595510306,0.15311923524985677,0.07655961770148799,1.5311923509673752e-10,1.5311923509673752e-10,0.15311923524985677,1.5311923509673752e-10,1.5311923509673752e-10,1
1.3493561854732126e-10,0.08532693539280052,0.06746780940859624,1.3493561854732126e-10,0.0777509519027109,1.3493561854732126e-10,0.03373390477176594,1.3493561854732126e-10,0.04497853965070937,1.3493561854732126e-10,1.3493561854732126e-10,1.3493561854732126e-10,0.03855303400559884,0.1349356186822569,0.06746780940859624,1.3493561854732126e-10,0.04497853965070937,0.1349356186822569,0.1349356186822569,0.1349356186822569,1
0.10228873896138489,0.009025477060444282,0.051144369531836806,1.0228873885909615e-10,0.005836548038729957,0.10228873896138489,0.10228873896138489,0.10228873896138489,0.0681924926750195,0.051144369531836806,0.03409624638865412,0.03409624638865412,0.04749120028686909,0.10228873896138489,0.051144369531836806,1.0228873885909615e-10,0.03409624638865412,0.10228873896138489,1.0228873885909615e-10,1.0228873885909615e-10,1
9.769653913168291e-11,0.020113993448337135,0.024424134880617267,0.029308961837201417,0.009084799873890229,9.769653913168291e-11,0.024424134880617267,0.06513102618548515,0.06513102618548515,0.04884826966353799,0.09769653922937944,0.09769653922937944,0.029657878048385992,9.769653913168291e-11,0.09769653922937944,9.769653913168291e-11,0.09769653922937944,0.09769653922937944,0.09769653922937944,0.09769653922937944,1
0.05679166809953426,0.03257169203459226,0.08518750210670764,0.025556250691643547,0.0159650398059588,0.08518750210670764,0.08518750210670764,0.08518750210670764,0.05679166809953426,8.518750202152014e-11,0.08518750210670764,0.02839583409236088,0.045636161882430436,0.04259375109594756,0.04259375109594756,0.02839583409236088,0.02839583409236088,0.08518750210670764,8.518750202152014e-11,0.08518750210670764,1
0.0888346794741041,0.026127846966855096,0.06662600962778674,0.008883468027361622,0.02164899288058984,8.883467938526942e-11,0.06662600962778674,0.059223119679014294,0.059223119679014294,8.883467938526942e-11,0.059223119679014294,0.059223119679014294,0.02538133705605452,0.0888346794741041,0.04441733978146938,0.029611559883924485,0.029611559883924485,0.0888346794741041,0.0888346794741041,0.0888346794741041,1
0.09486536185474899,0.03208681363129658,0.07114902141477807,0.009486536270853723,0.04365351722911796,0.07114902141477807,0.04743268097480716,0.0316217873481599,0.06324357460145444,9.486536175988362e-11,0.0316217873481599,0.06324357460145444,0.013552194631991591,0.09486536185474899,0.04743268097480716,0.0316217873481599,0.06324357460145444,0.09486536185474899,9.486536175988362e-11,0.09486536185474899,1
1.0772980773327374e-10,0.022179666405756752,0.053864903974366676,0.021545961654384556,0.014279801297861671,0.08079735590768511,0.053864903974366676,0.10772980784100356,0.07181987192991231,1.0772980773327374e-10,0.03590993601882105,0.07181987192991231,0.017313719207720235,0.10772980784100356,0.053864903974366676,1.0772980773327374e-10,0.07181987192991231,0.10772980784100356,1.0772980773327374e-10,0.10772980784100356,1
0.10160176152865731,0.029882871109559273,0.10160176152865731,0.030480528529718432,0.007077574106589783,0.07620132117189342,0.05080088081512953,0.10160176152865731,0.033867253910620274,1.0160176142705555e-10,1.0160176142705555e-10,1.0160176142705555e-10,0.043543612141768426,0.10160176152865731,0.05080088081512953,0.033867253910620274,0.033867253910620274,0.10160176152865731,1.0160176142705555e-10,0.10160176152865731,1
1.1360824935783177e-10,0.02338993380492655,0.05680412479252413,1.1360824935783177e-10,0.025817215357794736,0.02840206245306619,0.05680412479252413,0.07573883301882943,0.07573883301882943,1.1360824935783177e-10,0.11360824947144002,0.07573883301882943,0.03245949993013161,0.11360824947144002,0.05680412479252413,1.1360824935783177e-10,0.03786941656621884,1.1360824935783177e-10,0.11360824947144002,0.11360824947144002,1
0.10634199892079797,0.01563852934376199,0.07975649921718396,1.0634199881445597e-10,0.0032299320610894235,1.0634199881445597e-10,0.053170999513569975,0.10634199892079797,0.07089466598264597,1.0634199881445597e-10,0.03544733304449399,0.07089466598264597,0.015191714222692849,0.10634199892079797,0.053170999513569975,0.03544733304449399,0.03544733304449399,0.10634199892079797,1.0634199881445597e-10,0.10634199892079797,1
0.1005734761559148,0.025143369114408808,0.05028673812824413,0.09051612855038066,0.007315843357157675,0.07543010714207946,0.1005734761559148,0.1005734761559148,0.03352449211902058,1.0057347605534132e-10,0.1005734761559148,1.0057347605534132e-10,0.030531233903087804,1.0057347605534132e-10,0.05028673812824413,1.0057347605534132e-10,0.03352449211902058,0.1005734761559148,1.0057347605534132e-10,0.1005734761559148,1
0.032229123259146876,0.06256241564734405,0.024171842468532,0.08701863263532804,0.017641428357947807,0.024171842468532,0.07251552721222125,0.09668736958406589,0.06445824642160639,9.668736948737852e-11,0.032229123259146876,0.06445824642160639,0.018992161960279582,0.09668736958406589,0.04834368484037663,9.668736948737852e-11,0.06445824642160639,0.09668736958406589,9.668736948737852e-11,0.09668736958406589,1
0.09415380145986425,0.027692294613480398,0.04707690077700902,0.02824614050386694,0.005325746094151068,9.415380136571044e-11,0.09415380145986425,0.09415380145986425,0.06276920100462743,9.415380136571044e-11,9.415380136571044e-11,9.415380136571044e-11,0.02858240408017304,0.09415380145986425,0.04707690077700902,9.415380136571044e-11,0.09415380145986425,0.09415380145986425,0.09415380145986425,0.09415380145986425,1
0.09807538054205725,0.00288457011113367,9.807538044398187e-11,0.029422614231269947,0.0009497781853506533,9.807538044398187e-11,0.09807538054205725,0.09807538054205725,0.09807538054205725,9.807538044398187e-11,0.09807538054205725,0.06538358706072997,0.035026921685211765,0.09807538054205725,0.04903769032006631,9.807538044398187e-11,0.03269179357940267,0.09807538054205725,9.807538044398187e-11,0.09807538054205725,1
0.08029261487676018,0.04132708122553326,0.04014630747852639,0.00802926155993937,0.03683723030880293,0.020073153779409506,0.08029261487676018,0.08029261487676018,0.053528409944604324,8.029261479646756e-11,0.02676420501244847,0.053528409944604324,0.037278714092938266,0.08029261487676018,0.04014630747852639,8.029261479646756e-11,0.08029261487676018,0.08029261487676018,0.08029261487676018,0.08029261487676018,1
1.0112085759498474e-10,0.038663857416850314,0.05056042889861322,0.010112085860619333,0.02006949131632444,1.0112085759498474e-10,0.05056042889861322,0.1011208576961056,1.0112085759498474e-10,1.0112085759498474e-10,0.1011208576961056,0.033706952632782436,0.03792032169924013,0.1011208576961056,0.05056042889861322,1.0112085759498474e-10,0.1011208576961056,0.1011208576961056,0.1011208576961056,0.1011208576961056,1
0.04546244844316411,0.016045570127014436,0.06819367259655248,1.363873449203303e-10,0.0032644710861146303,1.363873449203303e-10,0.10229050882663505,0.04546244844316411,0.13638734505671765,1.363873449203303e-10,0.09092489674994088,0.09092489674994088,0.014612929949279877,1.363873449203303e-10,0.06819367259655248,1.363873449203303e-10,0.04546244844316411,0.13638734505671765,1.363873449203303e-10,0.13638734505671765,0
1.0021959628065749e-10,0.029476351947471797,0.050109798240548335,0.03006587898441685,0.007461049608733384,1.0021959628065749e-10,0.10021959638087709,0.10021959638087709,0.03340653219377209,1.0021959628065749e-10,0.10021959638087709,0.06681306428732459,0.06442688342349939,0.10021959638087709,0.050109798240548335,1.0021959628065749e-10,0.06681306428732459,0.10021959638087709,1.0021959628065749e-10,0.10021959638087709,1
0.09888141833379709,0.024720354657610338,0.04944070921633925,0.019776283745864553,0.010832667849828765,9.888141823491567e-11,0.09888141833379709,0.09888141833379709,0.0659209455888252,9.888141823491567e-11,0.032960472843853304,9.888141823491567e-11,0.05473792805035259,0.09888141833379709,0.04944070921633925,0.032960472843853304,0.0659209455888252,0.09888141833379709,9.888141823491567e-11,0.09888141833379709,1
1.247643577689371e-10,0.03669539946856938,0.0623821790092329,0.037429307455445496,0.014649892249718235,1.247643577689371e-10,0.12476435789370147,0.12476435789370147,0.0831762386373891,1.247643577689371e-10,0.12476435789370147,1.247643577689371e-10,0.10025707333194596,1.247643577689371e-10,1.247643577689371e-10,1.247643577689371e-10,0.041588119381076726,0.12476435789370147,1.247643577689371e-10,0.12476435789370147,1
0.1860785266856442,1.8607852649956568e-10,0.09303926343586136,0.037215705485991665,0.0035937914704049015,1.8607852649956568e-10,0.04651963181096995,1.8607852649956568e-10,0.06202617568593375,1.8607852649956568e-10,0.12405235118578899,1.8607852649956568e-10,0.01329132350747608,0.1860785266856442,1.8607852649956568e-10,1.8607852649956568e-10,0.06202617568593375,1.8607852649956568e-10,1.8607852649956568e-10,0.1860785266856442,1
0.09232253657492906,0.047518952693664115,0.04616126833362579,0.009232253740583188,0.011780343555685831,0.04616126833362579,0.04616126833362579,0.09232253657492906,0.06154835774739355,9.232253648260652e-11,0.09232253657492906,0.06154835774739355,0.008243083706840976,0.09232253657492906,0.04616126833362579,9.232253648260652e-11,0.06154835774739355,0.09232253657492906,9.232253648260652e-11,0.09232253657492906,1
0.09816349255309312,0.01587938858351975,0.09816349255309312,0.029449047834642385,0.00575780151540543,0.0490817463256283,0.0490817463256283,0.0327211642498067,0.09816349255309312,9.816349245492963e-11,0.0327211642498067,0.0327211642498067,0.0490817463256283,0.09816349255309312,0.0490817463256283,0.0327211642498067,0.0327211642498067,0.09816349255309312,9.816349245492963e-11,0.09816349255309312,1
0.08247969335407783,0.06792445336497226,0.04123984671827875,8.247969327159813e-11,0.045909793035901425,8.247969327159813e-11,0.08247969335407783,0.027493231173012403,0.054986462263545116,8.247969327159813e-11,0.08247969335407783,0.027493231173012403,0.0338755883904575,0.08247969335407783,0.04123984671827875,8.247969327159813e-11,0.08247969335407783,0.08247969335407783,0.08247969335407783,0.08247969335407783,1
0.1088807977119259,0.022416634909507727,0.054440398910403344,0.09799271795162139,0.007896164477804174,0.027220199509642072,0.054440398910403344,0.07258719851091086,0.03629359930989583,1.088807976030451e-10,0.1088807977119259,0.03629359930989583,0.009721499894866968,0.1088807977119259,1.088807976030451e-10,1.088807976030451e-10,0.03629359930989583,0.1088807977119259,1.088807976030451e-10,0.1088807977119259,1
0.08504211874465638,0.017508671573786227,0.08504211874465638,0.0255126356829264,0.0017734656386898463,0.042521059414849245,0.08504211874465638,0.08504211874465638,0.05669474585811829,8.504211865961426e-11,0.05669474585811829,0.028347372971580204,0.019741920488166857,8.504211865961426e-11,0.042521059414849245,0.028347372971580204,0.08504211874465638,0.08504211874465638,0.08504211874465638,0.08504211874465638,1
0.12832193986232746,0.003774174826380924,0.03208048506182332,0.0384965820485236,0.010591114335486476,0.0641609699953247,0.12832193986232746,0.04277398003965711,0.08554795995099228,1.283219397340055e-10,0.12832193986232746,0.04277398003965711,0.05957804357625306,1.283219397340055e-10,0.0641609699953247,1.283219397340055e-10,0.04277398003965711,1.283219397340055e-10,1.283219397340055e-10,0.12832193986232746,1
0.10023006635545408,0.029479431351766533,0.05011503322784206,0.010023006725752466,0.017857651389677372,0.025057516664036068,0.07517254979164806,0.06682004427037941,0.033410022185304734,1.00230066255224e-10,0.10023006635545408,0.06682004427037941,0.007159290547031782,0.10023006635545408,0.05011503322784206,1.00230066255224e-10,0.06682004427037941,0.10023006635545408,1.00230066255224e-10,0.10023006635545408,1
0.09664523684575878,0.019897548839109786,0.09664523684575878,0.028993571121379305,0.008242550826320926,9.664523674911354e-11,0.048322618471202006,0.09664523684575878,0.0644301579293876,9.664523674911354e-11,0.032215079013016415,0.0644301579293876,0.008629039092101803,0.09664523684575878,0.048322618471202006,0.032215079013016415,0.0644301579293876,0.09664523684575878,9.664523674911354e-11,0.09664523684575878,1
0.10005523808444537,0.029428011271934684,0.07504142858834784,0.020011047696933265,0.02147658661799878,0.02501380959615277,0.0500276190922503,0.03335174609485195,0.06670349208964867,1.0005523798439014e-10,0.06670349208964867,0.03335174609485195,0.028587210952738137,0.10005523808444537,0.0500276190922503,0.03335174609485195,0.06670349208964867,0.10005523808444537,1.0005523798439014e-10,0.10005523808444537,1
0.04357344671371657,0.02114593744305674,0.06536017000521467,0.06536017000521467,0.017125846336417602,0.03268008506796751,0.06536017000521467,0.0871468932967128,0.04357344671371657,1.307203397489887e-10,0.04357344671371657,1.307203397489887e-10,0.014005750818111984,0.13072033987970902,0.06536017000521467,1.307203397489887e-10,0.04357344671371657,0.13072033987970902,1.307203397489887e-10,0.13072033987970902,1
0.100840252103519,0.02521006310150994,0.05042012610217962,0.010084025301108128,0.027731901691540616,0.100840252103519,0.05042012610217962,1.0084025200267876e-10,0.06722683476929275,1.0084025200267876e-10,0.06722683476929275,0.06722683476929275,0.012605031601175095,0.100840252103519,0.05042012610217962,1.0084025200267876e-10,0.06722683476929275,0.100840252103519,1.0084025200267876e-10,0.100840252103519,1
0.03216402692550699,0.019866016667354228,0.07236906046177562,9.649208048704473e-11,0.014064461481447592,0.09649208058353681,0.09649208058353681,0.09649208058353681,0.0643280537545219,9.649208048704473e-11,0.09649208058353681,0.0643280537545219,0.041353748876654106,0.09649208058353681,0.04824604034001444,9.649208048704473e-11,0.0643280537545219,9.649208048704473e-11,9.649208048704473e-11,0.09649208058353681,1
0.03746754555902156,0.023141719358843738,0.08430197736729522,0.05620131828233102,0.03682432589470193,1.1240263633985679e-10,0.05620131828233102,0.03746754555902156,0.0749350910056405,1.1240263633985679e-10,0.11240263645225942,1.1240263633985679e-10,0.050179748478410134,0.11240263645225942,0.05620131828233102,1.1240263633985679e-10,0.03746754555902156,1.1240263633985679e-10,0.11240263645225942,0.11240263645225942,1
0.09270060691009559,0.010905953835923543,0.04635030350139809,0.027810182137919106,0.002825802677538112,9.270060681739499e-11,0.09270060691009559,0.09270060691009559,0.0618004046376306,9.270060681739499e-11,0.09270060691009559,0.0618004046376306,0.03145199169145962,0.09270060691009559,0.04635030350139809,9.270060681739499e-11,0.0618004046376306,0.09270060691009559,9.270060681739499e-11,0.09270060691009559,1
0.0957057774049516,0.045038012947115576,0.047852888750328684,0.028711733288479528,0.017615044945459672,9.570577730924582e-11,0.0957057774049516,0.0957057774049516,0.063803851635203,9.570577730924582e-11,0.031901925865454386,0.063803851635203,0.015381285734691715,0.0957057774049516,0.047852888750328684,9.570577730924582e-11,0.063803851635203,0.0957057774049516,9.570577730924582e-11,0.0957057774049516,1
0.07429222817042697,0.03496104859012034,0.07429222817042697,0.007429222883905702,0.022323641409881082,0.05571917114639328,0.07429222817042697,0.07429222817042697,0.049528152138382055,7.429222809613474e-11,0.02476407610633714,0.049528152138382055,0.02520629174976651,0.07429222817042697,0.037146114122359596,0.02476407610633714,0.07429222817042697,0.07429222817042697,0.07429222817042697,0.07429222817042697,1
