laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,Adjusted_p,kredit
0.05,0.03235294117647059,0.0125,0.045,0.009241223726202268,0.0,0.025,0.0,0.016666666666666666,0.0,0.0,0.0,0.007142857142857143,0.025,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6187629779544701,1
0.05,0.019117647058823527,0.025,0.015,0.005730714207109057,0.025,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.009821428571428571,0.0,0.025,0.0,0.05,0.05,0.0,0.05,0.4919968768293055,1
0.05,0.01764705882352941,0.0125,0.005,0.020837460107846373,0.05,0.0125,0.03333333333333333,0.03333333333333333,0.05,0.05,0.0,0.01875,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.4960988144019576,1
0.03333333333333333,0.010294117647058823,0.0125,0.015,0.0032876636953890178,0.05,0.0375,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.026785714285714284,0.0,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.5029658377051712,1
0.0,0.014705882352941176,0.025,0.01,0.02055408825795092,0.05,0.0125,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.009821428571428571,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.0,0.5990852674843461,1
0.0,0.0125,0.025,0.0,0.009664905909541102,0.05,0.0375,0.016666666666666666,0.03333333333333333,0.025,0.016666666666666666,0.0,0.004464285714285714,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.0,0.6275374750428399,1
0.016666666666666666,0.010294117647058823,0.025,0.045,0.01152470562341807,0.0,0.05,0.0,0.03333333333333333,0.025,0.0,0.0,0.0125,0.0,0.025,0.0,0.05,0.05,0.05,0.05,0.5456811767295231,1
0.0,0.0058823529411764705,0.025,0.015,0.002357763838450534,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0008928571428571428,0.05,0.0,0.0,0.05,0.0,0.05,0.05,0.6592003594108492,1
0.016666666666666666,0.008088235294117648,0.025,0.015,0.003284912512380324,0.05,0.0125,0.05,0.03333333333333333,0.0,0.0,0.016666666666666666,0.0035714285714285713,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5575554236220734,1
0.016666666666666666,0.03235294117647059,0.0125,0.0,0.03279135028062067,0.05,0.0,0.05,0.03333333333333333,0.025,0.05,0.05,0.015178571428571427,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.33217713711433716,1
0.05,0.003676470588235294,0.025,0.015,0.006886211070760427,0.0125,0.05,0.03333333333333333,0.03333333333333333,0.025,0.05,0.03333333333333333,0.014285714285714285,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.38931827072195657,1
0.03333333333333333,0.0,0.025,0.0,0.00342247166281501,0.05,0.0125,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.008928571428571428,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.0,0.7251489569086136,1
0.0,0.014705882352941176,0.0125,0.01,0.007092549796412458,0.025,0.025,0.05,0.03333333333333333,0.0,0.05,0.0,0.0026785714285714286,0.025,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.5363563297554084,1
0.0,0.014705882352941176,0.0125,0.01,0.006143391658413118,0.025,0.025,0.05,0.03333333333333333,0.0,0.05,0.0,0.0026785714285714286,0.025,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.5373054878934076,1
0.03333333333333333,0.0014705882352941176,0.05,0.0,0.0028859909761197317,0.0,0.025,0.0,0.03333333333333333,0.0,0.0,0.0,0.049107142857142856,0.05,0.025,0.03333333333333333,0.0,0.0,0.0,0.0,0.6965362779314432,1
0.016666666666666666,0.003676470588235294,0.025,0.0,0.0035737867282931665,0.05,0.0125,0.05,0.03333333333333333,0.0,0.016666666666666666,0.0,0.014285714285714285,0.05,0.025,0.0,0.0,0.05,0.0,0.05,0.5992973617310906,1
0.03333333333333333,0.004411764705882353,0.025,0.0,0.01017662594915814,0.0,0.0125,0.0,0.03333333333333333,0.05,0.0,0.016666666666666666,0.016071428571428573,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.6568401807735309,1
0.05,0.004411764705882353,0.025,0.005,0.0072933861560471,0.05,0.0125,0.0,0.016666666666666666,0.0,0.05,0.0,0.010714285714285714,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5850805634237848,1
0.03333333333333333,0.0014705882352941176,0.025,0.0,0.001262793000990426,0.0375,0.0125,0.016666666666666666,0.05,0.0,0.016666666666666666,0.0,0.007142857142857143,0.05,0.025,0.0,0.0,0.05,0.0,0.0,0.6734570949541916,1
0.0,0.03161764705882353,0.025,0.0,0.028810388467040825,0.0,0.0125,0.0,0.016666666666666666,0.0,0.0,0.0,0.014285714285714285,0.05,0.025,0.0,0.016666666666666666,0.05,0.05,0.05,0.629452916855088,1
0.05,0.004411764705882353,0.025,0.0,0.0028529767800154066,0.05,0.05,0.05,0.03333333333333333,0.025,0.016666666666666666,0.016666666666666666,0.023214285714285715,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.0,0.5111876394664832,1
0.0,0.010294117647058823,0.0125,0.015,0.004649499284692418,0.0,0.0125,0.03333333333333333,0.03333333333333333,0.025,0.05,0.05,0.015178571428571427,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.48821114497301066,1
0.03333333333333333,0.019117647058823527,0.05,0.015,0.009370529327610873,0.05,0.05,0.05,0.03333333333333333,0.0,0.05,0.016666666666666666,0.026785714285714284,0.025,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.41305944266118455,1
0.05,0.014705882352941176,0.0375,0.005,0.012184989545504567,0.0,0.0375,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.014285714285714285,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.05,0.05,0.4371567471491733,1
0.05,0.016911764705882355,0.0375,0.005,0.023008143501705734,0.0375,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4729372346495547,1
0.0,0.010294117647058823,0.025,0.01,0.006627599867943215,0.0375,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.008035714285714287,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.535875901532617,1
0.05,0.014705882352941176,0.05,0.015,0.0034829976890062724,0.0375,0.025,0.05,0.016666666666666666,0.0,0.0,0.0,0.02142857142857143,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5078825485294811,1
0.0,0.010294117647058823,0.025,0.0,0.011362385825905139,0.0125,0.025,0.03333333333333333,0.03333333333333333,0.0,0.05,0.03333333333333333,0.014285714285714285,0.05,0.025,0.0,0.016666666666666666,0.0,0.05,0.05,0.5598911155746551,1
0.05,0.007352941176470588,0.0375,0.0,0.0015186530207989435,0.0,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.007142857142857143,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5298188819932067,1
0.05,0.0125,0.025,0.045,0.003637063937493122,0.0375,0.05,0.05,0.016666666666666666,0.0,0.05,0.0,0.015178571428571427,0.0,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.502851031300602,1
0.016666666666666666,0.03235294117647059,0.0125,0.045,0.009122922856828437,0.0125,0.0375,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.009821428571428571,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.4828693740619391,1
0.05,0.014705882352941176,0.025,0.015,0.002828216132937163,0.0,0.05,0.05,0.03333333333333333,0.0,0.0,0.0,0.015178571428571427,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.46895399675221694,1
0.05,0.0014705882352941176,0.0,0.015,0.0004842082095300979,0.0,0.05,0.05,0.05,0.0,0.05,0.03333333333333333,0.017857142857142856,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.4901880606980329,1
0.05,0.025735294117647058,0.025,0.005,0.02293936392648839,0.0125,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.023214285714285715,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.37727772290824535,1
0.0,0.019117647058823527,0.025,0.005,0.009923517112358313,0.0,0.025,0.05,0.0,0.0,0.05,0.016666666666666666,0.01875,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.5055421691621516,1
0.016666666666666666,0.0058823529411764705,0.025,0.0,0.0011967646087817762,0.0,0.0375,0.016666666666666666,0.05,0.0,0.03333333333333333,0.03333333333333333,0.005357142857142857,0.0,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6333970729262323,0
0.0,0.014705882352941176,0.025,0.015,0.003722350610762628,0.0,0.05,0.05,0.016666666666666666,0.0,0.05,0.03333333333333333,0.03214285714285715,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5010955765601057,1
0.05,0.0125,0.025,0.01,0.005477605370309233,0.0,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.0,0.02767857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.49434382320111936,1
0.0,0.014705882352941176,0.025,0.015,0.005871024540552437,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.0,0.04017857142857143,0.0,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.599244521677935,1
0.05,0.0,0.025,0.01,0.0009656652360515022,0.0,0.0125,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.0035714285714285713,0.05,0.0,0.0,0.016666666666666666,0.0,0.0,0.05,0.7312962395258533,1
0.05,0.025735294117647058,0.025,0.005,0.0063799933971607796,0.025,0.025,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.004464285714285714,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.45842042677090644,1
0.05,0.008088235294117648,0.05,0.015,0.002932761087267525,0.025,0.025,0.016666666666666666,0.05,0.0,0.016666666666666666,0.016666666666666666,0.025,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.4906456702852815,1
0.05,0.041176470588235294,0.025,0.0,0.027830967315945858,0.0,0.05,0.016666666666666666,0.03333333333333333,0.0,0.05,0.016666666666666666,0.020535714285714286,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.3937901811434378,1
0.05,0.010294117647058823,0.025,0.045,0.003626059205458347,0.0125,0.025,0.03333333333333333,0.016666666666666666,0.0,0.05,0.016666666666666666,0.004464285714285714,0.05,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.5407822040998638,1
0.05,0.010294117647058823,0.05,0.015,0.0010426983602949268,0.025,0.05,0.05,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.011607142857142858,0.0,0.025,0.016666666666666666,0.05,0.05,0.05,0.05,0.4120560411355033,1
0.05,0.0014705882352941176,0.0125,0.015,0.004126774513040608,0.025,0.05,0.016666666666666666,0.03333333333333333,0.0,0.05,0.016666666666666666,0.023214285714285715,0.0,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.6103550182040463,1
0.05,0.014705882352941176,0.025,0.005,0.008908330582150324,0.0125,0.0375,0.03333333333333333,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0035714285714285713,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5011476918268133,1
0.05,0.010294117647058823,0.05,0.015,0.004264333663475294,0.0,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.004464285714285714,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4826439296418469,1
0.05,0.014705882352941176,0.0375,0.01,0.010732364916914273,0.0125,0.025,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.014285714285714285,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5002760384444302,1
0.016666666666666666,0.008088235294117648,0.025,0.025,0.006550566743699792,0.0125,0.025,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.0,0.005357142857142857,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6175040551050397,1
0.05,0.0125,0.025,0.005,0.013750412677451303,0.05,0.025,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.00625,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5041662539892153,1
0.016666666666666666,0.010294117647058823,0.0375,0.0,0.007287883790029713,0.05,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.02142857142857143,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.48182276046767336,1
0.016666666666666666,0.010294117647058823,0.0375,0.025,0.01638054363376252,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.05,0.0,0.022321428571428572,0.05,0.025,0.0,0.016666666666666666,0.0,0.05,0.05,0.5551705768144168,1
0.05,0.0058823529411764705,0.025,0.015,0.001524155386816331,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.016964285714285716,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.4606292059577215,1
0.05,0.023529411764705882,0.025,0.015,0.009202707164080556,0.0,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.008035714285714287,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.4775655001188326,1
0.05,0.023529411764705882,0.05,0.005,0.015024210410476505,0.0375,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.016964285714285716,0.05,0.025,0.016666666666666666,0.05,0.05,0.05,0.05,0.32698209211053175,1
0.03333333333333333,0.008088235294117648,0.025,0.045,0.0067046329921866404,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.05,0.016666666666666666,0.00625,0.05,0.0,0.0,0.03333333333333333,0.05,0.05,0.05,0.48812379838036246,1
0.0,0.008088235294117648,0.0375,0.01,0.009334763948497854,0.0,0.05,0.0,0.016666666666666666,0.0,0.05,0.016666666666666666,0.007142857142857143,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5862674769478606,1
0.05,0.004411764705882353,0.05,0.01,0.005216242984483328,0.0,0.0125,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.0035714285714285713,0.05,0.0,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.6143005637382057,1
0.0,0.004411764705882353,0.025,0.015,0.005681192912952569,0.0,0.05,0.03333333333333333,0.03333333333333333,0.0,0.05,0.0,0.029464285714285714,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.562109423333546,1
0.05,0.0007352941176470588,0.025,0.045,0.008798283261802575,0.0,0.0375,0.0,0.03333333333333333,0.0,0.05,0.0,0.049107142857142856,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.5088592797634075,1
0.05,0.008088235294117648,0.025,0.01,0.006762407835369209,0.0,0.0125,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.007142857142857143,0.0,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.6221731663943226,1
0.05,0.005147058823529412,0.05,0.0,0.0031446021789369428,0.0,0.0125,0.05,0.016666666666666666,0.0,0.05,0.03333333333333333,0.014285714285714285,0.05,0.025,0.016666666666666666,0.05,0.05,0.0,0.05,0.47325595804515264,1
0.03333333333333333,0.004411764705882353,0.025,0.01,0.002819962583911082,0.0,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0035714285714285713,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6000301774721113,1
0.05,0.003676470588235294,0.025,0.01,0.002924507538241444,0.0,0.05,0.0,0.03333333333333333,0.0,0.05,0.03333333333333333,0.0008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5325061647306661,1
0.05,0.0058823529411764705,0.025,0.015,0.0034197204798063164,0.0,0.0125,0.05,0.016666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.013392857142857142,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.5831384027694935,1
0.05,0.013235294117647059,0.025,0.015,0.006671618796082315,0.025,0.05,0.03333333333333333,0.03333333333333333,0.0,0.05,0.03333333333333333,0.01875,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.43800975375293727,1
0.016666666666666666,0.003676470588235294,0.025,0.015,0.005139209860239903,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.0,0.016071428571428573,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.6851128909800963,1
0.05,0.023529411764705882,0.025,0.0,0.0018130296027291735,0.025,0.05,0.05,0.03333333333333333,0.0,0.05,0.016666666666666666,0.015178571428571427,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.4511456538706602,1
0.05,0.0058823529411764705,0.05,0.01,0.0027731924727632884,0.0,0.0125,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.0026785714285714286,0.05,0.0,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5828325498241556,1
0.05,0.008088235294117648,0.0125,0.015,0.0036288103884670408,0.0125,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.013392857142857142,0.0,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.5765567638412248,1
0.05,0.0014705882352941176,0.025,0.005,0.0027126664465720257,0.025,0.025,0.016666666666666666,0.03333333333333333,0.0,0.05,0.016666666666666666,0.02767857142857143,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5381381738895625,1
0.05,0.023529411764705882,0.0375,0.01,0.020435787388577088,0.025,0.0375,0.016666666666666666,0.016666666666666666,0.0,0.05,0.03333333333333333,0.01875,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.3856181341800503,1
0.05,0.0014705882352941176,0.025,0.025,0.0011279850335644327,0.025,0.0375,0.016666666666666666,0.05,0.0,0.05,0.0,0.0035714285714285713,0.05,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.5479966648263797,1
0.05,0.014705882352941176,0.025,0.01,0.007111808077473314,0.025,0.05,0.03333333333333333,0.03333333333333333,0.0,0.05,0.016666666666666666,0.030357142857142853,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.44615850004577595,1
0.05,0.014705882352941176,0.025,0.005,0.0066578628810388465,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.014285714285714285,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.3926838738136389,1
0.05,0.0058823529411764705,0.0125,0.04,0.008795532078793881,0.025,0.025,0.05,0.016666666666666666,0.0,0.03333333333333333,0.0,0.014285714285714285,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.5768697340276487,1
0.05,0.008088235294117648,0.025,0.015,0.009128425222845824,0.0,0.05,0.05,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.03125,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.49486667281636987,1
0.016666666666666666,0.0125,0.05,0.045,0.009359524595576098,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4968309515949001,1
0.0,0.014705882352941176,0.025,0.015,0.009381534059645648,0.0,0.025,0.016666666666666666,0.016666666666666666,0.0,0.05,0.03333333333333333,0.008035714285714287,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5778768693016989,1
0.03333333333333333,0.003676470588235294,0.025,0.015,0.0024100363156157145,0.0125,0.05,0.016666666666666666,0.0,0.0,0.05,0.0,0.026785714285714284,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5562944454771014,1
0.03333333333333333,0.0014705882352941176,0.0375,0.015,0.0011912622427643887,0.0,0.0125,0.016666666666666666,0.016666666666666666,0.0,0.0,0.016666666666666666,0.008928571428571428,0.0,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6817429114267035,1
0.03333333333333333,0.0058823529411764705,0.025,0.01,0.0055051172003961705,0.0,0.025,0.0,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.024107142857142858,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6128387203346178,1
0.05,0.0058823529411764705,0.025,0.005,0.012173984813469792,0.05,0.0125,0.0,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0008928571428571428,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5552174717691634,1
0.016666666666666666,0.0125,0.0375,0.0,0.005785737867282931,0.0,0.025,0.0,0.0,0.0,0.05,0.016666666666666666,0.025,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5858809287993838,1
0.0,0.0125,0.025,0.015,0.008547925608011445,0.0375,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.008928571428571428,0.0,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6050235029634172,1
0.05,0.0014705882352941176,0.025,0.0,0.0011609992296687576,0.0,0.0,0.0,0.016666666666666666,0.0,0.05,0.0,0.03125,0.05,0.025,0.0,0.0,0.05,0.05,0.05,0.5994517458683705,1
0.0,0.0014705882352941176,0.05,0.015,0.00024210410476504894,0.025,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.029464285714285714,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.43715635527898844,1
0.05,0.003676470588235294,0.025,0.015,0.006732144822273578,0.0,0.025,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.011607142857142858,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.654650908399015,1
0.05,0.003676470588235294,0.025,0.0,0.006209420050621767,0.025,0.05,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.02857142857142857,0.05,0.05,0.0,0.016666666666666666,0.05,0.0,0.05,0.44487601412304767,1
0.05,0.008088235294117648,0.0375,0.015,0.003378452734675911,0.0,0.025,0.05,0.05,0.0,0.03333333333333333,0.0,0.0125,0.0,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5401999786378731,1
0.05,0.0058823529411764705,0.05,0.03,0.009120171673819743,0.05,0.0125,0.016666666666666666,0.03333333333333333,0.0,0.0,0.016666666666666666,0.016071428571428573,0.05,0.025,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.5514260468135752,1
0.05,0.008088235294117648,0.025,0.01,0.005422581710135358,0.025,0.025,0.016666666666666666,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0008928571428571428,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5505963258528899,1
0.05,0.0014705882352941176,0.05,0.015,0.004533949598327281,0.05,0.025,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.013392857142857142,0.05,0.025,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.5822692716901882,1
0.016666666666666666,0.0014705882352941176,0.0375,0.045,0.003298668427423792,0.0125,0.05,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.010714285714285714,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.0,0.05,0.6478497909563298,1
0.05,0.008088235294117648,0.0375,0.01,0.001953339936172554,0.0375,0.0375,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.009821428571428571,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4993036628649479,1
0.05,0.023529411764705882,0.025,0.005,0.02168757565753274,0.0,0.025,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.009821428571428571,0.0,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6316282506729995,1
0.05,0.003676470588235294,0.025,0.01,0.0056426763508308575,0.0125,0.0125,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.0026785714285714286,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5946689482990292,1
0.05,0.0014705882352941176,0.0375,0.045,0.004107516231979752,0.0125,0.025,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.013392857142857142,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5526957050565356,1
0.016666666666666666,0.0058823529411764705,0.025,0.01,0.00201661714537251,0.0375,0.0125,0.0,0.016666666666666666,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.657101029913451,1
0.05,0.010294117647058823,0.0375,0.015,0.005694948827996038,0.0,0.0,0.016666666666666666,0.05,0.0,0.03333333333333333,0.0,0.013392857142857142,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.543118076382088,1
0.0,0.0058823529411764705,0.0125,0.04,0.0002448552877737427,0.0,0.05,0.05,0.05,0.0,0.0,0.03333333333333333,0.023214285714285715,0.0,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.5931585060567641,1
0.03333333333333333,0.014705882352941176,0.025,0.015,0.013486299108616706,0.0,0.0375,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.005357142857142857,0.0,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5639506756812993,1
0.03333333333333333,0.014705882352941176,0.025,0.01,0.009626389347419391,0.0,0.0125,0.016666666666666666,0.016666666666666666,0.0,0.05,0.03333333333333333,0.00625,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5635843949663061,1
0.05,0.003676470588235294,0.05,0.015,0.007769340816551116,0.05,0.025,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0125,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.0,0.05,0.5610541885952136,1
0.03333333333333333,0.003676470588235294,0.025,0.015,0.0013618355893034004,0.0,0.025,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.0,0.008035714285714287,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6302593128700804,0
0.05,0.014705882352941176,0.025,0.0,0.003353692087597667,0.0125,0.05,0.05,0.05,0.0,0.05,0.0,0.019642857142857142,0.05,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.5081309017499374,1
0.0,0.0014705882352941176,0.025,0.01,0.003092329701771762,0.0,0.025,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.015178571428571427,0.0,0.025,0.0,0.016666666666666666,0.05,0.05,0.05,0.6785918439676961,1
0.05,0.0014705882352941176,0.0125,0.0,0.0014663805436337626,0.05,0.025,0.0,0.03333333333333333,0.05,0.016666666666666666,0.0,0.00625,0.025,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.6366463645544054,1
0.0,0.0125,0.025,0.015,0.006481787168482448,0.0,0.0125,0.05,0.016666666666666666,0.0,0.05,0.016666666666666666,0.008035714285714287,0.05,0.0,0.0,0.05,0.05,0.05,0.05,0.53714916521247,1
0.05,0.03676470588235294,0.0,0.005,0.025272367117860677,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.017857142857142856,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.5651057841426435,1
